20.03.2018|Приход|Огородник|Рассееватель (шар)|3,00|19,00|0,00|
20.03.2018|Приход|Огородник|Рассееватель полив 3й|1,00|20,00|0,00|
20.03.2018|Приход|Огородник|Рассееватель полив 5й|3,00|23,00|0,00|
20.03.2018|Приход|Огородник|Рассеиватель на бутылку|20,00|12,50|0,00|
20.03.2018|Приход|Огородник|Рассеиватель полив 4-я|4,00|20,00|0,00|
20.03.2018|Приход|Огородник|Рассеиватель полив 4-я|1,00|24,00|0,00|
20.03.2018|Приход|Огородник|Соединен полив|48,00|3,50|0,00|
20.03.2018|Приход|Огородник|Соединит полив ½|219,00|3,00|0,00|
20.03.2018|Приход|Огородник|Соединит полив ½* ¾|12,00|3,50|0,00|
20.03.2018|Приход|Огородник|Соед полива ½|9,00|20,00|0,00|
20.03.2018|Приход|Огородник|Соед полива ¾|2,00|20,00|0,00|
20.03.2018|Приход|Огородник|Соеденитель полив ½|1,00|2,50|0,00|
20.03.2018|Приход|Огородник|Соеденитель полив ¾|1,00|3,50|0,00|
20.03.2018|Приход|Огородник|Соедин поливочного шланга|6,00|6,50|0,00|
20.03.2018|Приход|Огородник|Тройник полив ½ х¾|2,00|5,00|0,00|
20.03.2018|Приход|Огородник|Тройник полив желт ¾|120,00|3,50|0,00|
20.03.2018|Приход|Огородник|Тройник 5/4 полив|2,00|18,00|0,00|
20.03.2018|Приход|Огородник|Тройник полив синий ¾|13,00|7,50|0,00|
20.03.2018|Приход|Огородник|Удочка на опрыскив|2,00|18,00|0,00|
20.03.2018|Приход|Огородник|Улитка полив б|1,00|22,00|0,00|
20.03.2018|Приход|Огородник|Улитка полив м|1,00|15,00|0,00|
20.03.2018|Приход|Огородник|Улитка полив м|1,00|12,00|0,00|
20.03.2018|Приход|Огородник|Улитка полив с|1,00|18,00|0,00|
20.03.2018|Приход|Огородник|Улитка полив с с держ|1,00|20,00|0,00|
20.03.2018|Приход|Огородник|Умывальник дачный|1,00|63,00|0,00|
20.03.2018|Приход|Огородник|Умывальник дачный 10 л|1,00|115,00|0,00|
20.03.2018|Приход|Огородник|Шланг на насос опрыск|4,00|15,00|0,00|
20.03.2018|Приход|Огородник|Планка на забор 2 м цветн|6,00|35,00|0,00|
20.03.2018|Приход|Огородник|Сетка оградительная 50х100|10,00|70,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 35х35 1,2х10 оцинк|1,00|355,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 35х35 1,2х10 оцинк|1,00|335,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 35х35 1,5х10 оцинк|1,00|445,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 35х35 чер 1,5 м|1,00|375,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 50х50|3,00|250,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 50х50 1,5х10 оцинк|1,00|365,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 50х50 1,5х10 черн|1,00|300,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 60*60 1,5*10м оцинк|1,00|330,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 60х60 1,5х10 оцинк|1,00|330,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 60х60 1,5х10 оцинк|1,00|225,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица 60х60 1,5х10 черн|1,00|228,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица оцинк 35*35 15*10|1,00|445,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица чорна 35х35 1,5*10м|2,00|375,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица чорна 50*50 1,5*10м|4,00|300,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица чорна 60*60 15*10м|1,00|288,00|0,00|
20.03.2018|Приход|Огородник|Сетка рабица50*50 1,5*10м оцинк|1,00|350,00|0,00|
20.03.2018|Приход|Огородник|Сетка фасад желтая|23,00|18,00|0,00|
20.03.2018|Приход|Огородник|Сетка фасад зеленая|1,50|13,00|0,00|
20.03.2018|Приход|Огородник|Сетка фасад оранжевая|3,00|14,00|0,00|
20.03.2018|Приход|Огородник|Сетка фасад синяя|51,00|12,00|0,00|
20.03.2018|Приход|Огородник|Сетка фасад синяя|29,00|13,50|0,00|
20.03.2018|Приход|Огородник|Тент 3х4|1,00|95,00|0,00|
20.03.2018|Приход|Огородник|Тент 3х5|1,00|120,00|0,00|
20.03.2018|Приход|Огородник|Тент 3х5|1,00|105,00|0,00|
20.03.2018|Приход|Огородник|Тент усиленный 3х4|1,00|175,00|0,00|
20.03.2018|Приход|Огородник|Тент усиленный 4х5|1,00|285,00|0,00|
20.03.2018|Приход|Огородник|Цв горшок висяч|10,00|26,00|0,00|
20.03.2018|Приход|Огородник|Цв горшок подвесн|2,00|7,00|0,00|
20.03.2018|Приход|Огородник|Цв горшок подвесн|2,00|5,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок (Дания) 18 см|1,00|13,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок «Николь» 11 см|1,00|13,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок «Николь» 28 см|2,00|60,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок «Терра» 30 см|1,00|77,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок (волна) 24 см|5,00|37,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок (волна) 28 см|3,00|54,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок (греческий) 13,5 см|2,00|8,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок (дания) 14 см|2,00|8,50|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок (Тера) 22см|1,00|25,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок бел|5,00|27,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок бел|5,00|18,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок бел|5,00|13,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок бел|5,00|11,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок белый (Николь) 14 см|5,00|18,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок белый (Николь) 19 см|10,00|28,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок бол|1,00|125,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок Волна 16см|5,00|16,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок Волна 20см|5,00|27,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок длиный|1,00|80,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок квадр под кактус б|12,00|7,50|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок квадр под кактус м|7,00|5,50|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок квадр под кактус м|1,00|9,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок коричнев|5,00|13,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок коричнев|5,00|11,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок коричнев|3,00|18,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок коричнев (Николь) 19 см|2,00|27,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок коричнев (Николь) 22 см|7,00|33,50|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок николь бел 22см|5,00|33,50|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок орхид|1,00|25,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок орхид|1,00|23,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок орхид б|1,00|35,00|0,00|
20.03.2018|Приход|Огородник|Цветочный горшок под орхидею б|1,00|33,00|0,00|
20.03.2018|Приход|Семена|Базилик фиолет|4,00|6,00|0,00|
20.03.2018|Приход|Семена|Горох детский сахар|6,00|20,00|0,00|
20.03.2018|Приход|Семена|Горох Сах медовик|3,00|35,00|0,00|
20.03.2018|Приход|Семена|Дыня Амал F1|6,00|15,00|0,00|
20.03.2018|Приход|Семена|Дыня Колхозница|7,00|15,00|0,00|
20.03.2018|Приход|Семена|Кабачок Агронавт|14,00|2,50|0,00|
20.03.2018|Приход|Семена|Кабачок Агронавт|3,00|2,50|0,00|
20.03.2018|Приход|Семена|Кабачок Золотинка|1,00|2,50|0,00|
20.03.2018|Приход|Семена|Кабачок ран Красавчик|15,00|2,50|0,00|
20.03.2018|Приход|Семена|Кабачок Цукеша|4,00|2,50|0,00|
20.03.2018|Приход|Семена|Капуста Агрия F1|5,00|6,00|0,00|
20.03.2018|Приход|Семена|Капуста Белокачанная|4,00|5,00|0,00|
20.03.2018|Приход|Семена|Капуста Жара F1|17,00|5,00|0,00|
20.03.2018|Приход|Семена|Капуста Жара F1|2,00|6,00|0,00|
20.03.2018|Приход|Семена|Капуста Июньская|4,00|5,00|0,00|
20.03.2018|Приход|Семена|Капуста каменная голова|16,00|5,00|0,00|
20.03.2018|Приход|Семена|Капуста Красный топаз|7,00|5,00|0,00|
20.03.2018|Приход|Семена|Крес-салат|3,00|5,00|0,00|
20.03.2018|Приход|Семена|Кукуруза Ароматная|8,00|6,00|0,00|
20.03.2018|Приход|Семена|Кукуруза Сахарная|7,00|6,00|0,00|
20.03.2018|Приход|Семена|Лук батун|3,00|2,50|0,00|
20.03.2018|Приход|Семена|Лук батун|3,00|2,50|0,00|
20.03.2018|Приход|Семена|Лук на зелень|12,00|2,50|0,00|
20.03.2018|Приход|Семена|Лук Стригуновский|6,00|2,50|0,00|
20.03.2018|Приход|Семена|Огурец Бригадный|16,00|45,00|0,00|
20.03.2018|Приход|Семена|Огурец Бригадный F1|17,00|45,00|0,00|
20.03.2018|Приход|Семена|Огурец джерело|17,00|45,00|0,00|
20.03.2018|Приход|Семена|Огурец китайское чудо|1,00|5,00|0,00|
20.03.2018|Приход|Семена|Огурец Феникс|6,00|6,00|0,00|
20.03.2018|Приход|Семена|Перец Богдан|16,00|41,00|0,00|
20.03.2018|Приход|Семена|Перец Винни-пух|22,00|48,00|0,00|
20.03.2018|Приход|Семена|Перец Пионер|18,00|48,00|0,00|
20.03.2018|Приход|Семена|Петрушка кучерява|1,00|5,00|0,00|
20.03.2018|Приход|Семена|Петрушка листов аромат|3,00|6,00|0,00|
20.03.2018|Приход|Семена|Редис Ал любовь|1,00|24,00|0,00|
20.03.2018|Приход|Семена|Салат латук|8,00|6,00|0,00|
20.03.2018|Приход|Семена|Салат Одесский кучер|9,00|6,00|0,00|
20.03.2018|Приход|Семена|Свекла Бордо 237|5,00|5,00|0,00|
20.03.2018|Приход|Семена|Свекла винегрет|4,00|5,00|0,00|
20.03.2018|Приход|Семена|Свекла Египет плоск|4,00|6,00|0,00|
20.03.2018|Приход|Семена|Свекла Ривал|5,00|5,00|0,00|
20.03.2018|Приход|Семена|Свекла цилиндр|1,00|6,00|0,00|
20.03.2018|Приход|Семена|Свекла Цыганочка|2,00|6,00|0,00|
20.03.2018|Приход|Семена|Томат Батяня|16,00|5,00|0,00|
20.03.2018|Приход|Семена|Томат Дар Заволжья|2,00|5,00|0,00|
20.03.2018|Приход|Семена|Томат Де-барао роз|4,00|5,00|0,00|
20.03.2018|Приход|Семена|Томат Искорка|5,00|5,00|0,00|
20.03.2018|Приход|Семена|Томат Ляна|9,00|6,00|0,00|
20.03.2018|Приход|Семена|Томат Ляна розов|18,00|6,00|0,00|
20.03.2018|Приход|Семена|Томат Настенька|22,00|6,00|0,00|
20.03.2018|Приход|Семена|Томат Фатима|7,00|6,00|0,00|
20.03.2018|Приход|Семена|Тыква Арабатская|1,00|5,00|0,00|
20.03.2018|Приход|Семена|Тыква Титан|4,00|5,00|0,00|
20.03.2018|Приход|Семена|Тыква Укр многоплод|8,00|5,00|0,00|
20.03.2018|Приход|Семена|Укроп грибовский|1,00|5,00|0,00|
20.03.2018|Приход|Семена|Цветы Бархатцы манд мал|22,00|5,00|0,00|
20.03.2018|Приход|Семена|Цветы Бархатцы низкоросл|3,00|6,00|0,00|
20.03.2018|Приход|Семена|Цветы иполия|2,00|6,00|0,00|
20.03.2018|Приход|Семена|Цветы маргаритка махров|2,00|5,00|0,00|
20.03.2018|Приход|Семена|Цветы матиола|3,00|7,00|0,00|
20.03.2018|Приход|Семена|Цветы Низкоросл бол|5,00|7,00|0,00|
20.03.2018|Приход|Семена|Цветы портулак|4,00|7,00|0,00|
20.03.2018|Приход|Семена|Цветы ромашка круп бол|6,00|7,00|0,00|
20.03.2018|Приход|Семена|Цветы цыния|1,00|6,00|0,00|
20.03.2018|Приход|Семена|ЦветыГеоргина Вес|3,00|7,00|0,00|
20.03.2018|Приход|Семена|Щавель Широколист|4,00|6,00|0,00|
20.03.2018|Приход|Отрава|Отрава стакан БРОД|4,00|12,00|0,00|
20.03.2018|Приход|Отрава|Яд в банке антимышь|4,00|15,00|0,00|
20.03.2018|Приход|Отрава|Яд от крота 70г|1,00|12,00|0,00|
20.03.2018|Приход|Отрава|Яд анти-анти медведка 120|9,00|10,00|0,00|
20.03.2018|Приход|Отрава|Яд антидуст от тараканов|6,00|10,00|0,00|
20.03.2018|Приход|Отрава|Яд антикрот 60г|1,00|10,00|0,00|
20.03.2018|Приход|Отрава|Яд антимедведка 120г|1,00|10,00|0,00|
20.03.2018|Приход|Отрава|Яд антимедведка 500г|4,00|26,00|0,00|
20.03.2018|Приход|Отрава|Яд антимуравьин|1,00|12,00|0,00|
20.03.2018|Приход|Отрава|Яд антимуравьин|1,00|10,00|0,00|
